_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,house_types,house_types:confidence,residential_yes,residential_yes:confidence,sidewalk_ok,sidewalk_ok:confidence,aadress,house_types_gold,lat,long,residential_yes_gold,sidewalk_ok_gold,url,low_confidence_residential
752058951,False,finalized,1,7/9/15 6:54,private_house,1.0,yes,1.0,yes,1.0,"5821-5827 West McLellan Road, Glendale, AZ 85301, USA",,33.53318973,-112.1839534,,,"http://maps.google.com/maps?cbll=33.533190,-112.183953&layer=c",False
752058952,False,finalized,1,7/9/15 6:32,private_house,1.0,yes,1.0,yes,1.0,"6101 West Marlette Avenue, Glendale, AZ 85301, USA",,33.52925851,-112.1908758,,,"http://maps.google.com/maps?cbll=33.529259,-112.190876&layer=c",False
752058953,False,finalized,1,7/9/15 6:50,,,not_avail,1.0,,,"6850 North 44th Avenue, Glendale, AZ 85301, USA",,33.53730897,-112.1537043,,,"http://maps.google.com/maps?cbll=33.537309,-112.153704&layer=c",False
752058954,False,finalized,1,7/9/15 6:27,private_house,1.0,yes,1.0,yes,1.0,"4010 West Northview Avenue, Phoenix, AZ 85051, USA",,33.54400959,-112.1452432,,,"http://maps.google.com/maps?cbll=33.544010,-112.145243&layer=c",False
752058955,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"6702 North 55th Avenue, Glendale, AZ 85301, USA",,33.53514432,-112.1778063,,,"http://maps.google.com/maps?cbll=33.535144,-112.177806&layer=c",False
752058956,False,finalized,1,7/9/15 6:46,,,not_avail,1.0,,,"4665 Lampson Avenue, Los Alamitos, CA 90720, USA",,33.78188354,-118.0490521,,,"http://maps.google.com/maps?cbll=33.781884,-118.049052&layer=c",False
752058957,False,finalized,1,7/9/15 6:36,private_house,1.0,yes,1.0,yes,1.0,"5701-5799 Orangewood Avenue, Cypress, CA 90630, USA",,33.79569989,-118.0313922,,,"http://maps.google.com/maps?cbll=33.795700,-118.031392&layer=c",False
752058958,False,finalized,1,7/9/15 6:38,private_house,1.0,yes,1.0,yes,1.0,"6361 Chapman Avenue, Garden Grove, CA 92845, USA",,33.78880729,-118.0218926,,,"http://maps.google.com/maps?cbll=33.788807,-118.021893&layer=c",False
752058959,False,finalized,1,7/9/15 6:55,,,not_avail,1.0,,,"7421 Chapman Avenue, Garden Grove, CA 92841, USA",,33.78891619,-118.003165,,,"http://maps.google.com/maps?cbll=33.788916,-118.003165&layer=c",False
752058960,False,finalized,1,7/9/15 6:37,private_house,1.0,yes,1.0,yes,1.0,"12211 Bartlett Street, Garden Grove, CA 92845, USA",,33.78526218,-118.0414077,,,"http://maps.google.com/maps?cbll=33.785262,-118.041408&layer=c",False
752058961,False,finalized,1,7/9/15 6:58,,,no,1.0,,,"Old Highway 10, Bismarck, ND 58501, USA",,46.79544487,-100.7350149,,,"http://maps.google.com/maps?cbll=46.795445,-100.735015&layer=c",False
752058962,False,finalized,1,7/9/15 7:03,,,no,1.0,,,"12038-12084 Lopez Canyon Road, Sylmar, CA 91342, USA",,34.29114299,-118.4005615,,,"http://maps.google.com/maps?cbll=34.291143,-118.400561&layer=c",False
752058963,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"13430 Eustace Street, Pacoima, CA 91331, USA",,34.2762736,-118.4251532,,,"http://maps.google.com/maps?cbll=34.276274,-118.425153&layer=c",False
752058964,False,finalized,1,7/9/15 7:00,private_house,1.0,yes,1.0,no,1.0,"12851 Daventry Street, Pacoima, CA 91331, USA",,34.28212093,-118.4134189,,,"http://maps.google.com/maps?cbll=34.282121,-118.413419&layer=c",False
752058965,False,finalized,1,7/9/15 7:18,,,not_avail,1.0,,,"12162-12198 Dexter Mount Way, Sylmar, CA 91342, USA",,34.29754352,-118.3711987,,,"http://maps.google.com/maps?cbll=34.297544,-118.371199&layer=c",False
752058966,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"7806 Canode Drive, Amarillo, TX 79121, USA",,35.18023197,-101.9325374,,,"http://maps.google.com/maps?cbll=35.180232,-101.932537&layer=c",False
752058967,False,finalized,1,7/9/15 6:33,private_house,1.0,yes,1.0,yes,1.0,"2700-2708 Royal Road, Amarillo, TX 79106, USA",,35.18253682,-101.8872215,,,"http://maps.google.com/maps?cbll=35.182537,-101.887222&layer=c",False
752058968,False,finalized,1,7/9/15 6:32,apartment_blocks,1.0,yes,1.0,yes,1.0,"568 North 11th Street, Newark, NJ 07107, USA",,40.77484953,-74.1842774,,,"http://maps.google.com/maps?cbll=40.774850,-74.184277&layer=c",False
752058969,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"233 Ampere Parkway, Bloomfield, NJ 07003, USA",,40.77432486,-74.19079247,,,"http://maps.google.com/maps?cbll=40.774325,-74.190792&layer=c",False
752058970,False,finalized,1,7/9/15 6:32,,,no,1.0,,,"Interstate 280, East Orange, NJ, USA",,40.76512797,-74.21916299,,,"http://maps.google.com/maps?cbll=40.765128,-74.219163&layer=c",False
752058971,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"148 Magnolia Avenue, Kearny, NJ 07032, USA",,40.77542465,-74.14178112,,,"http://maps.google.com/maps?cbll=40.775425,-74.141781&layer=c",False
752058972,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"453 Northwest 25th Court, Miami, FL 33125, USA",,25.77726695,-80.23763827,,,"http://maps.google.com/maps?cbll=25.777267,-80.237638&layer=c",False
752058973,False,finalized,1,7/9/15 6:58,,,not_avail,1.0,,,"1995 Northwest 11th Street, Miami, FL 33125, USA",,25.78469693,-80.22780237,,,"http://maps.google.com/maps?cbll=25.784697,-80.227802&layer=c",False
752058974,False,finalized,1,7/9/15 6:33,private_house,1.0,yes,1.0,yes,1.0,"3895 Northwest 2nd Street, Miami, FL 33126, USA",,25.77410422,-80.25928183,,,"http://maps.google.com/maps?cbll=25.774104,-80.259282&layer=c",False
752058975,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,yes,1.0,"1901-1949 Northwest 9th Street, Miami, FL 33125, USA",,25.78199811,-80.22722316,,,"http://maps.google.com/maps?cbll=25.781998,-80.227223&layer=c",False
752058976,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,yes,1.0,"926 South Toltec, Mesa, AZ 85204, USA",,33.3982882,-111.792432,,,"http://maps.google.com/maps?cbll=33.398288,-111.792432&layer=c",False
752058977,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"2548 East Catalina Avenue, Mesa, AZ 85204, USA",,33.40449434,-111.776337,,,"http://maps.google.com/maps?cbll=33.404494,-111.776337&layer=c",False
752058978,False,finalized,1,7/9/15 6:52,private_house,1.0,yes,1.0,yes,1.0,"702 East Holmes Avenue, Mesa, AZ 85204, USA",,33.38880474,-111.8163795,,,"http://maps.google.com/maps?cbll=33.388805,-111.816379&layer=c",False
752058979,False,finalized,1,7/9/15 6:41,,,no,1.0,,,"1110 South Lyn Rae Square, Mesa, AZ 85204, USA",,33.39521359,-111.7750154,,,"http://maps.google.com/maps?cbll=33.395214,-111.775015&layer=c",False
752058980,False,finalized,1,7/9/15 6:49,,,not_avail,1.0,,,"1517 South Center Street, Mesa, AZ 85210, USA",,33.38746228,-111.8275039,,,"http://maps.google.com/maps?cbll=33.387462,-111.827504&layer=c",False
752058981,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"3735 North 52nd Street, Milwaukee, WI 53216, USA",,43.08519277,-87.97874721,,,"http://maps.google.com/maps?cbll=43.085193,-87.978747&layer=c",False
752058982,False,finalized,1,7/9/15 6:25,private_house,1.0,yes,1.0,yes,1.0,"3613 North 56th Street, Milwaukee, WI 53216, USA",,43.08385733,-87.98360675,,,"http://maps.google.com/maps?cbll=43.083857,-87.983607&layer=c",False
752058983,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"5460 West 77th Street, Los Angeles, CA 90045, USA",,33.96822523,-118.3765581,,,"http://maps.google.com/maps?cbll=33.968225,-118.376558&layer=c",False
752058984,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"7725 Osage Avenue, Los Angeles, CA 90045, USA",,33.96777326,-118.3790243,,,"http://maps.google.com/maps?cbll=33.967773,-118.379024&layer=c",False
752058985,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"7273 Urban Drive, Arvada, CO 80005, USA",,39.8280923,-105.134515,,,"http://maps.google.com/maps?cbll=39.828092,-105.134515&layer=c",False
752058986,False,finalized,1,7/9/15 6:41,private_house,1.0,yes,1.0,yes,1.0,"6869 Taft Court, Arvada, CO 80004, USA",,39.82203891,-105.1329969,,,"http://maps.google.com/maps?cbll=39.822039,-105.132997&layer=c",False
752058987,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"6420 Lafaye Street, New Orleans, LA 70122, USA",,30.02534991,-90.05015423,,,"http://maps.google.com/maps?cbll=30.025350,-90.050154&layer=c",False
752058988,False,finalized,1,7/9/15 6:37,private_house,1.0,yes,1.0,yes,1.0,"6519 Baccich Street, New Orleans, LA 70122, USA",,30.02637656,-90.04846493,,,"http://maps.google.com/maps?cbll=30.026377,-90.048465&layer=c",False
752058989,False,finalized,1,7/9/15 6:43,private_house,1.0,yes,1.0,yes,1.0,"4770 7th Avenue, Sacramento, CA 95820, USA",,38.54502512,-121.4510074,,,"http://maps.google.com/maps?cbll=38.545025,-121.451007&layer=c",False
752058990,False,finalized,1,7/9/15 6:36,private_house,1.0,yes,1.0,yes,1.0,"3300 Stockton Boulevard, Sacramento, CA 95820, USA",,38.54428122,-121.4528463,,,"http://maps.google.com/maps?cbll=38.544281,-121.452846&layer=c",False
752058991,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"41423 Clayton Street, Charter Township of Clinton, MI 48038, USA",,42.59934496,-82.96689918,,,"http://maps.google.com/maps?cbll=42.599345,-82.966899&layer=c",False
752058992,False,finalized,1,7/9/15 6:40,private_house,1.0,yes,1.0,yes,1.0,"40165 Sara Rose Drive, Charter Township of Clinton, MI 48038, USA",,42.59203433,-82.96174853,,,"http://maps.google.com/maps?cbll=42.592034,-82.961749&layer=c",False
752058993,False,finalized,1,7/9/15 6:41,private_house,1.0,yes,1.0,yes,1.0,"3696 South 5725 West, West Valley City, UT 84128, USA",,40.69167674,-112.0280533,,,"http://maps.google.com/maps?cbll=40.691677,-112.028053&layer=c",False
752058994,False,finalized,1,7/9/15 7:05,,,not_avail,1.0,,,"3696 South 5600 West, West Valley City, UT 84120, USA",,40.69169582,-112.0258497,,,"http://maps.google.com/maps?cbll=40.691696,-112.025850&layer=c",False
752058995,False,finalized,1,7/9/15 6:40,,,no,1.0,,,"13969-13999 Amar Road, La Puente, CA 91746, USA",,34.05280834,-117.9731674,,,"http://maps.google.com/maps?cbll=34.052808,-117.973167&layer=c",False
752058996,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"1145 Willow Avenue, La Puente, CA 91746, USA",,34.05600596,-117.9690172,,,"http://maps.google.com/maps?cbll=34.056006,-117.969017&layer=c",False
752058997,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"1342 Magnolia Avenue, Santa Ana, CA 92707, USA",,33.72927616,-117.8843699,,,"http://maps.google.com/maps?cbll=33.729276,-117.884370&layer=c",False
752058998,False,finalized,1,7/9/15 6:41,private_house,1.0,yes,1.0,yes,1.0,"1524-1602 Park Drive, Santa Ana, CA 92707, USA",,33.72695123,-117.8802827,,,"http://maps.google.com/maps?cbll=33.726951,-117.880283&layer=c",False
752058999,False,finalized,1,7/9/15 7:17,,,not_avail,1.0,,,"5013 West New World Drive, Glendale, AZ 85302, USA",,33.5666778,-112.1664767,,,"http://maps.google.com/maps?cbll=33.566678,-112.166477&layer=c",False
752059000,False,finalized,1,7/9/15 6:38,private_house,1.0,yes,1.0,yes,1.0,"4710 West Hatcher Road, Glendale, AZ 85302, USA",,33.57091871,-112.1608288,,,"http://maps.google.com/maps?cbll=33.570919,-112.160829&layer=c",False
752059001,False,finalized,1,7/9/15 6:37,private_house,1.0,yes,1.0,yes,1.0,"1234 Southwest 19th Avenue, Miami, FL 33135, USA",,25.76069494,-80.22662684,,,"http://maps.google.com/maps?cbll=25.760695,-80.226627&layer=c",False
752059002,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"2615 Southwest 13th Street, Miami, FL 33145, USA",,25.76085399,-80.23808469,,,"http://maps.google.com/maps?cbll=25.760854,-80.238085&layer=c",False
752059003,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"236 Southwest 6th Avenue, Miami, FL 33130, USA",,25.77117328,-80.20452799,,,"http://maps.google.com/maps?cbll=25.771173,-80.204528&layer=c",False
752059004,False,finalized,1,7/9/15 6:39,,,not_avail,1.0,,,"3655 Southwest 22nd Terrace, Miami, FL 33145, USA",,25.75068518,-80.25334369,,,"http://maps.google.com/maps?cbll=25.750685,-80.253344&layer=c",False
752059005,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"1200 Southwest 18th Avenue, Miami, FL 33135, USA",,25.76138571,-80.22459795,,,"http://maps.google.com/maps?cbll=25.761386,-80.224598&layer=c",False
752059006,False,finalized,1,7/9/15 7:00,private_house,1.0,yes,1.0,yes,1.0,"2302 East Buffalo Street, Chandler, AZ 85225, USA",,33.30526136,-111.8012817,,,"http://maps.google.com/maps?cbll=33.305261,-111.801282&layer=c",False
752059007,False,finalized,1,7/9/15 6:43,,,no,1.0,,,"601-661 East Fairview Street, Chandler, AZ 85225, USA",,33.29530023,-111.8313517,,,"http://maps.google.com/maps?cbll=33.295300,-111.831352&layer=c",False
752059008,False,finalized,1,7/9/15 6:41,private_house,1.0,yes,1.0,yes,1.0,"812 East Morelos Street, Chandler, AZ 85225, USA",,33.29443894,-111.8287193,,,"http://maps.google.com/maps?cbll=33.294439,-111.828719&layer=c",False
752059009,False,finalized,1,7/9/15 6:37,,,no,1.0,,,"2759 East Chandler Boulevard, Chandler, AZ 85225, USA",,33.30602495,-111.7934647,,,"http://maps.google.com/maps?cbll=33.306025,-111.793465&layer=c",False
752059010,False,finalized,1,7/9/15 6:36,,,no,1.0,,,"Interstate 25, Westminster, CO 80234, USA",,39.92658865,-104.9878055,,,"http://maps.google.com/maps?cbll=39.926589,-104.987806&layer=c",False
752059011,False,finalized,1,7/9/15 6:38,,,not_avail,1.0,,,"1185 West 124th Avenue, Westminster, CO 80234, USA",,39.92257426,-105.0012032,,,"http://maps.google.com/maps?cbll=39.922574,-105.001203&layer=c",False
752059012,False,finalized,1,7/9/15 6:56,,,no,1.0,,,"West 125th Avenue, Westminster, CO 80234, USA",,39.92369286,-104.9950342,,,"http://maps.google.com/maps?cbll=39.923693,-104.995034&layer=c",False
752059013,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"Garfield Parkway, Thornton, CO 80241, USA",,39.93705787,-104.9432191,,,"http://maps.google.com/maps?cbll=39.937058,-104.943219&layer=c",False
752059014,False,finalized,1,7/9/15 6:42,,,not_avail,1.0,,,"2661 West 121st Avenue, Westminster, CO 80234, USA",,39.91461824,-105.0199625,,,"http://maps.google.com/maps?cbll=39.914618,-105.019962&layer=c",False
752059015,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"7423 Nancemond Street, Springfield, VA 22150, USA",,38.78546202,-77.20109146,,,"http://maps.google.com/maps?cbll=38.785462,-77.201091&layer=c",False
752059016,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"6526 Bowie Drive, Springfield, VA 22150, USA",,38.78824999,-77.16977148,,,"http://maps.google.com/maps?cbll=38.788250,-77.169771&layer=c",False
752059017,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,no,1.0,"6101-6119 Middlesex Avenue, Springfield, VA 22150, USA",,38.7843158,-77.20378594,,,"http://maps.google.com/maps?cbll=38.784316,-77.203786&layer=c",False
752059018,False,finalized,1,7/9/15 6:27,private_house,1.0,yes,1.0,yes,1.0,"6440 Alloway Court, West Springfield, VA 22152, USA",,38.77295823,-77.24138496,,,"http://maps.google.com/maps?cbll=38.772958,-77.241385&layer=c",False
752059019,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"5514 Rock Creek Road, Rancho Cucamonga, CA 91739, USA",,34.15607918,-117.5284673,,,"http://maps.google.com/maps?cbll=34.156079,-117.528467&layer=c",False
752059020,False,finalized,1,7/9/15 7:05,,,not_avail,1.0,,,"5550 East Avenue, Etiwanda, CA 91739, USA",,34.15310135,-117.5157327,,,"http://maps.google.com/maps?cbll=34.153101,-117.515733&layer=c",False
752059021,False,finalized,1,7/9/15 6:50,,,no,1.0,,,"San Sevaine Road, Rancho Cucamonga, CA 91739, USA",,34.15989065,-117.4939971,,,"http://maps.google.com/maps?cbll=34.159891,-117.493997&layer=c",False
752059022,False,finalized,1,7/9/15 6:42,,,not_avail,1.0,,,"6270 Ascot Place, Rancho Cucamonga, CA 91739, USA",,34.1400028,-117.5348788,,,"http://maps.google.com/maps?cbll=34.140003,-117.534879&layer=c",False
752059023,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"12501-12575 Wilson Avenue, Rancho Cucamonga, CA 91739, USA",,34.15033783,-117.531646,,,"http://maps.google.com/maps?cbll=34.150338,-117.531646&layer=c",False
752059024,False,finalized,1,7/9/15 6:39,,,not_avail,1.0,,,"18103 Poppy Trails Street, Katy, TX 77449, USA",,29.87592736,-95.68498488,,,"http://maps.google.com/maps?cbll=29.875927,-95.684985&layer=c",False
752059025,False,finalized,1,7/9/15 6:51,,,not_avail,1.0,,,"18259 Fm529 Road, Katy, TX 77449, USA",,29.87940284,-95.68447631,,,"http://maps.google.com/maps?cbll=29.879403,-95.684476&layer=c",False
752059026,False,finalized,1,7/9/15 6:54,private_house,1.0,yes,1.0,yes,1.0,"7553 West Montecito Avenue, Phoenix, AZ 85033, USA",,33.49939814,-112.2237475,,,"http://maps.google.com/maps?cbll=33.499398,-112.223747&layer=c",False
752059027,False,finalized,1,7/9/15 6:42,,,not_avail,1.0,,,"7401 West Weldon Avenue, Phoenix, AZ 85033, USA",,33.49081764,-112.2180484,,,"http://maps.google.com/maps?cbll=33.490818,-112.218048&layer=c",False
752059028,False,finalized,1,7/9/15 7:03,,,no,1.0,,,"1611-1885 Southwest Halsey Street, Troutdale, OR 97060, USA",,45.53888329,-122.4030174,,,"http://maps.google.com/maps?cbll=45.538883,-122.403017&layer=c",False
752059029,False,finalized,1,7/9/15 6:44,,,no,1.0,,,"2126 Southwest Halsey Street, Troutdale, OR 97060, USA",,45.53711357,-122.4068034,,,"http://maps.google.com/maps?cbll=45.537114,-122.406803&layer=c",False
752059030,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"3263 Barnes Street, Simi Valley, CA 93063, USA",,34.26778343,-118.7338787,,,"http://maps.google.com/maps?cbll=34.267783,-118.733879&layer=c",False
752059031,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"1737 Sequoia Avenue, Simi Valley, CA 93063, USA",,34.26912298,-118.7308193,,,"http://maps.google.com/maps?cbll=34.269123,-118.730819&layer=c",False
752059032,False,finalized,1,7/9/15 6:50,,,no,1.0,,,"10139-10211 Alameda Street, Los Angeles, CA 90002, USA",,33.94571165,-118.2284421,,,"http://maps.google.com/maps?cbll=33.945712,-118.228442&layer=c",False
752059033,False,finalized,1,7/9/15 7:02,,,not_avail,1.0,,,"2641 Seminole Avenue, South Gate, CA 90280, USA",,33.94088276,-118.2253438,,,"http://maps.google.com/maps?cbll=33.940883,-118.225344&layer=c",False
752059034,False,finalized,1,7/9/15 6:43,private_house,1.0,yes,1.0,yes,1.0,"11729 Riverstone Drive, El Paso, TX 79936, USA",,31.79637736,-106.283654,,,"http://maps.google.com/maps?cbll=31.796377,-106.283654&layer=c",False
752059035,False,finalized,1,7/9/15 6:29,private_house,1.0,yes,1.0,yes,1.0,"11753 Charter Park Avenue, El Paso, TX 79936, USA",,31.79709862,-106.2827974,,,"http://maps.google.com/maps?cbll=31.797099,-106.282797&layer=c",False
752059036,False,finalized,1,7/9/15 6:41,,,not_avail,1.0,,,"8204 Oak Knoll Drive, North Richland Hills, TX 76182, USA",,32.89556468,-97.20992965,,,"http://maps.google.com/maps?cbll=32.895565,-97.209930&layer=c",False
752059037,False,finalized,1,7/9/15 6:29,private_house,1.0,yes,1.0,yes,1.0,"8016 Rushing Spring Drive, Fort Worth, TX 76182, USA",,32.8966718,-97.20821592,,,"http://maps.google.com/maps?cbll=32.896672,-97.208216&layer=c",False
752059038,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"400 South Rimpau Boulevard, Los Angeles, CA 90020, USA",,34.06649458,-118.3298678,,,"http://maps.google.com/maps?cbll=34.066495,-118.329868&layer=c",False
752059039,False,finalized,1,7/9/15 7:04,private_house,1.0,yes,1.0,yes,1.0,"165S South Hudson Avenue, Los Angeles, CA 90004, USA",,34.07217025,-118.3334371,,,"http://maps.google.com/maps?cbll=34.072170,-118.333437&layer=c",False
752059040,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"10405 South Albany Avenue, Chicago, IL 60655, USA",,41.70412246,-87.69856889,,,"http://maps.google.com/maps?cbll=41.704122,-87.698569&layer=c",False
752059041,False,finalized,1,7/9/15 6:37,,,no,1.0,,,"10355 South Kedzie Avenue, Chicago, IL 60655, USA",,41.70456384,-87.70091727,,,"http://maps.google.com/maps?cbll=41.704564,-87.700917&layer=c",False
752059042,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"2509 West Gail Drive, Chandler, AZ 85224, USA",,33.32272633,-111.8855473,,,"http://maps.google.com/maps?cbll=33.322726,-111.885547&layer=c",False
752059043,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"2651-2699 West Ironwood Drive, Chandler, AZ 85224, USA",,33.32514334,-111.8876879,,,"http://maps.google.com/maps?cbll=33.325143,-111.887688&layer=c",False
752059044,False,finalized,1,7/9/15 6:32,private_house,1.0,yes,1.0,yes,1.0,"1422 Webster Court Southeast, Salem, OR 97302, USA",,44.88525711,-123.0254132,,,"http://maps.google.com/maps?cbll=44.885257,-123.025413&layer=c",False
752059045,False,finalized,1,7/9/15 6:46,,,not_avail,1.0,,,"Unnamed Road, Salem, OR 97317, USA",,44.88826292,-122.9713099,,,"http://maps.google.com/maps?cbll=44.888263,-122.971310&layer=c",False
752059046,False,finalized,1,7/9/15 6:33,,,not_avail,1.0,,,"2196 Davis Road South, Salem, OR 97306, USA",,44.87257617,-123.0752719,,,"http://maps.google.com/maps?cbll=44.872576,-123.075272&layer=c",False
752059047,False,finalized,1,7/9/15 6:33,private_house,1.0,yes,1.0,yes,1.0,"5350 Baxter Court Southeast, Salem, OR 97306, USA",,44.87820712,-123.0298914,,,"http://maps.google.com/maps?cbll=44.878207,-123.029891&layer=c",False
752059048,False,finalized,1,7/9/15 6:34,,,no,1.0,,,"3868-4298 37th Avenue Southeast, Salem, OR 97317, USA",,44.89023549,-122.983867,,,"http://maps.google.com/maps?cbll=44.890235,-122.983867&layer=c",False
752059049,False,finalized,1,7/9/15 6:36,private_house,1.0,yes,1.0,yes,1.0,"1212 Sorolla Avenue, Coral Gables, FL 33134, USA",,25.75574596,-80.28009741,,,"http://maps.google.com/maps?cbll=25.755746,-80.280097&layer=c",False
752059050,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"1624 Granada Boulevard, Coral Gables, FL 33134, USA",,25.75640292,-80.27575481,,,"http://maps.google.com/maps?cbll=25.756403,-80.275755&layer=c",False
752059051,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"2060 East 25th Street, Idaho Falls, ID 83404, USA",,43.47514277,-111.9929722,,,"http://maps.google.com/maps?cbll=43.475143,-111.992972&layer=c",False
752059052,False,finalized,1,7/9/15 6:56,,,not_avail,1.0,,,"5116 East Lincoln Road, Idaho Falls, ID 83401, USA",,43.50904576,-111.9323698,,,"http://maps.google.com/maps?cbll=43.509046,-111.932370&layer=c",False
752059053,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,no,1.0,"113 Longworth Avenue, Woodmere, NY 11598, USA",,40.63114652,-73.70161856,,,"http://maps.google.com/maps?cbll=40.631147,-73.701619&layer=c",False
752059054,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"34 Burton Avenue, Woodmere, NY 11598, USA",,40.62802524,-73.70730369,,,"http://maps.google.com/maps?cbll=40.628025,-73.707304&layer=c",False
752059055,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"1 Adele Road, Cedarhurst, NY 11516, USA",,40.6218758,-73.73353,,,"http://maps.google.com/maps?cbll=40.621876,-73.733530&layer=c",False
752059056,False,finalized,1,7/9/15 6:31,,,no,1.0,,,"1 Main Street, East Rockaway, NY 11518, USA",,40.63983641,-73.65967718,,,"http://maps.google.com/maps?cbll=40.639836,-73.659677&layer=c",False
752059057,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"2453 West Redfield Road, Phoenix, AZ 85023, USA",,33.61321395,-112.1123327,,,"http://maps.google.com/maps?cbll=33.613214,-112.112333&layer=c",False
752059058,False,finalized,1,7/9/15 6:53,,,not_avail,1.0,,,"14431 North 23rd Avenue, Phoenix, AZ 85023, USA",,33.61643979,-112.1058136,,,"http://maps.google.com/maps?cbll=33.616440,-112.105814&layer=c",False
752059059,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,no,1.0,"22701 Riverdale Drive, Detroit, MI 48219, USA",,42.4124345,-83.26617619,,,"http://maps.google.com/maps?cbll=42.412434,-83.266176&layer=c",False
752059060,False,finalized,1,7/9/15 6:29,private_house,1.0,yes,1.0,yes,1.0,"17401 Beaverland Street, Detroit, MI 48219, USA",,42.41846728,-83.26636811,,,"http://maps.google.com/maps?cbll=42.418467,-83.266368&layer=c",False
752059061,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,yes,1.0,"38231 32nd Street East, Palmdale, CA 93550, USA",,34.57742713,-118.0715582,,,"http://maps.google.com/maps?cbll=34.577427,-118.071558&layer=c",False
752059062,False,finalized,1,7/9/15 6:33,private_house,1.0,yes,1.0,yes,1.0,"37923 Tamara Place, Palmdale, CA 93550, USA",,34.57179412,-118.071062,,,"http://maps.google.com/maps?cbll=34.571794,-118.071062&layer=c",False
752059063,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"10870 Colusa Street, Alta Loma, CA 91701, USA",,34.13067293,-117.5678546,,,"http://maps.google.com/maps?cbll=34.130673,-117.567855&layer=c",False
752059064,False,finalized,1,7/9/15 6:34,,,no,1.0,,,"Foothill Freeway, Rancho Cucamonga, CA 91737, USA",,34.13645462,-117.5676799,,,"http://maps.google.com/maps?cbll=34.136455,-117.567680&layer=c",False
752059065,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"45 Mayflower Avenue, Massapequa Park, NY 11762, USA",,40.68018393,-73.45703961,,,"http://maps.google.com/maps?cbll=40.680184,-73.457040&layer=c",False
752059066,False,finalized,1,7/9/15 6:51,,,no,1.0,,,"Clark Street, North Massapequa, NY 11758, USA",,40.68141038,-73.46286262,,,"http://maps.google.com/maps?cbll=40.681410,-73.462863&layer=c",False
